,Zip_76574,Zip_78605,Zip_78610,Zip_78612,Zip_78613,Zip_78615,Zip_78616,Zip_78617,Zip_78620,Zip_78621,Zip_78626,Zip_78628,Zip_78634,Zip_78640,Zip_78641,Zip_78642,Zip_78644,Zip_78645,Zip_78652,Zip_78653,Zip_78654,Zip_78660,Zip_78663,Zip_78664,Zip_78665,Zip_78669,Zip_78681,Zip_78701,Zip_78702,Zip_78703,Zip_78704,Zip_78705,Zip_78712,Zip_78717,Zip_78719,Zip_78721,Zip_78722,Zip_78723,Zip_78724,Zip_78725,Zip_78726,Zip_78727,Zip_78728,Zip_78729,Zip_78730,Zip_78731,Zip_78732,Zip_78733,Zip_78734,Zip_78735,Zip_78736,Zip_78737,Zip_78738,Zip_78739,Zip_78741,Zip_78742,Zip_78744,Zip_78745,Zip_78746,Zip_78747,Zip_78748,Zip_78749,Zip_78750,Zip_78751,Zip_78752,Zip_78753,Zip_78754,Zip_78756,Zip_78757,Zip_78758,Zip_78759
20200617,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,3.0,7.0,5.0,8.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,5.0,6.0,0.0,3.0,3.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,18.0,0.0,17.0,8.0,0.0,1.0,8.0,3.0,5.0,4.0,5.0,14.0,5.0,0.0,6.0,12.0,6.0
20200618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200619,0.0,0.0,10.0,4.0,13.0,3.0,0.0,160.0,1.0,46.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,21.0,8.0,130.0,1.0,329.0,0.0,17.0,0.0,6.0,2.0,62.0,108.0,58.0,190.0,75.0,0.0,18.0,4.0,74.0,11.0,156.0,255.0,85.0,20.0,58.0,90.0,21.0,15.0,52.0,22.0,14.0,28.0,40.0,45.0,14.0,34.0,21.0,454.0,12.0,423.0,176.0,73.0,118.0,260.0,74.0,47.0,32.0,182.0,427.0,127.0,14.0,67.0,351.0,48.0
20200620,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,7.0,0.0,26.0,0.0,4.0,0.0,2.0,1.0,7.0,13.0,4.0,14.0,1.0,0.0,2.0,0.0,5.0,1.0,9.0,11.0,4.0,3.0,0.0,8.0,4.0,1.0,3.0,1.0,0.0,6.0,5.0,1.0,2.0,2.0,0.0,19.0,1.0,26.0,28.0,6.0,12.0,15.0,8.0,5.0,3.0,15.0,37.0,10.0,0.0,6.0,21.0,6.0
20200621,0.0,0.0,3.0,1.0,0.0,0.0,0.0,19.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,10.0,0.0,37.0,0.0,0.0,0.0,2.0,0.0,6.0,13.0,8.0,22.0,6.0,0.0,3.0,1.0,7.0,1.0,13.0,16.0,6.0,3.0,3.0,8.0,3.0,0.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,39.0,1.0,34.0,16.0,8.0,5.0,27.0,8.0,4.0,4.0,19.0,43.0,16.0,1.0,12.0,28.0,8.0
20200622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,55.0,7.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,11.0,12.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
20200623,0.0,0.0,0.0,1.0,5.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,12.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,8.0,10.0,8.0,0.0,1.0,1.0,4.0,0.0,14.0,8.0,7.0,2.0,0.0,4.0,5.0,0.0,4.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,1.0,15.0,0.0,34.0,9.0,5.0,11.0,13.0,8.0,4.0,0.0,15.0,21.0,19.0,1.0,4.0,20.0,2.0
20200624,0.0,0.0,3.0,0.0,3.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,4.0,11.0,3.0,15.0,5.0,0.0,0.0,1.0,2.0,1.0,13.0,11.0,9.0,0.0,6.0,1.0,4.0,0.0,5.0,1.0,0.0,3.0,1.0,1.0,3.0,4.0,0.0,16.0,0.0,21.0,12.0,2.0,5.0,14.0,3.0,8.0,1.0,13.0,26.0,9.0,4.0,4.0,22.0,3.0
20200625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,5.0,4.0,1.0,1.0,0.0,2.0,0.0,6.0,7.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,11.0,8.0,2.0,8.0,8.0,1.0,3.0,5.0,2.0,8.0,3.0,1.0,2.0,15.0,5.0
20200626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200627,0.0,0.0,20.0,6.0,28.0,4.0,0.0,231.0,2.0,69.0,0.0,0.0,4.0,2.0,21.0,0.0,0.0,29.0,18.0,183.0,1.0,473.0,0.0,25.0,0.0,12.0,8.0,100.0,193.0,88.0,279.0,124.0,1.0,28.0,10.0,101.0,17.0,227.0,339.0,113.0,32.0,89.0,128.0,46.0,16.0,73.0,29.0,18.0,48.0,57.0,50.0,23.0,51.0,31.0,631.0,15.0,609.0,298.0,109.0,171.0,355.0,114.0,73.0,53.0,259.0,636.0,208.0,26.0,108.0,508.0,85.0
20200628,0.0,0.0,2.0,1.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,19.0,0.0,56.0,0.0,3.0,0.0,3.0,1.0,5.0,13.0,5.0,29.0,15.0,0.0,2.0,0.0,11.0,1.0,20.0,19.0,3.0,5.0,4.0,12.0,3.0,1.0,11.0,2.0,0.0,2.0,8.0,3.0,5.0,4.0,1.0,43.0,2.0,51.0,33.0,5.0,7.0,23.0,5.0,7.0,7.0,17.0,40.0,19.0,1.0,12.0,36.0,15.0
20200629,1.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0,12.0,0.0,27.0,0.0,0.0,2.0,2.0,0.0,8.0,13.0,8.0,28.0,12.0,1.0,2.0,3.0,5.0,1.0,9.0,18.0,6.0,1.0,9.0,9.0,5.0,1.0,12.0,0.0,1.0,2.0,5.0,2.0,0.0,5.0,1.0,37.0,0.0,30.0,23.0,8.0,5.0,14.0,12.0,3.0,6.0,9.0,40.0,12.0,1.0,8.0,36.0,6.0
20200630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,23.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,8.0,6.0,7.0,11.0,10.0,0.0,1.0,1.0,8.0,2.0,15.0,21.0,7.0,2.0,4.0,8.0,3.0,0.0,5.0,0.0,4.0,10.0,7.0,1.0,4.0,5.0,3.0,48.0,0.0,52.0,24.0,2.0,9.0,15.0,9.0,3.0,2.0,16.0,42.0,16.0,1.0,7.0,23.0,3.0
20200701,1.0,0.0,0.0,0.0,5.0,0.0,2.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,18.0,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,4.0,23.0,18.0,0.0,1.0,1.0,9.0,1.0,17.0,30.0,8.0,1.0,13.0,9.0,0.0,1.0,9.0,2.0,2.0,9.0,13.0,0.0,3.0,4.0,2.0,37.0,0.0,55.0,34.0,7.0,21.0,16.0,8.0,6.0,3.0,9.0,36.0,11.0,7.0,12.0,23.0,5.0
20200702,0.0,0.0,3.0,1.0,6.0,1.0,0.0,17.0,0.0,10.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,7.0,18.0,0.0,40.0,0.0,4.0,0.0,1.0,3.0,2.0,10.0,2.0,23.0,6.0,0.0,2.0,0.0,6.0,0.0,16.0,21.0,5.0,5.0,7.0,11.0,5.0,1.0,0.0,1.0,3.0,5.0,6.0,5.0,0.0,5.0,4.0,26.0,0.0,34.0,29.0,6.0,17.0,38.0,10.0,7.0,6.0,12.0,32.0,18.0,3.0,3.0,20.0,8.0
20200703,0.0,0.0,6.0,1.0,3.0,0.0,1.0,9.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,8.0,0.0,26.0,0.0,2.0,1.0,1.0,2.0,2.0,13.0,1.0,10.0,6.0,0.0,1.0,0.0,4.0,1.0,10.0,12.0,2.0,3.0,9.0,7.0,3.0,0.0,5.0,2.0,1.0,6.0,5.0,1.0,0.0,1.0,2.0,16.0,0.0,13.0,11.0,7.0,1.0,10.0,6.0,4.0,2.0,5.0,25.0,8.0,0.0,2.0,21.0,2.0
20200704,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,9.0,1.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,9.0,7.0,3.0,4.0,2.0,0.0,3.0,0.0,2.0,8.0,0.0,0.0,1.0,8.0,0.0
20200705,0.0,0.0,1.0,2.0,1.0,0.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,7.0,0.0,45.0,0.0,2.0,1.0,2.0,1.0,5.0,13.0,6.0,13.0,5.0,0.0,3.0,1.0,7.0,4.0,11.0,28.0,6.0,4.0,6.0,11.0,4.0,0.0,5.0,1.0,1.0,5.0,6.0,1.0,2.0,3.0,1.0,38.0,1.0,43.0,21.0,5.0,18.0,33.0,7.0,2.0,2.0,19.0,37.0,13.0,2.0,2.0,36.0,12.0
20200706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,13.0,1.0,0.0,0.0,4.0,8.0,5.0,13.0,9.0,8.0,3.0,9.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,31.0,6.0,3.0,11.0,17.0,7.0,6.0,1.0,4.0,22.0,2.0,2.0,2.0,5.0,16.0
20200707,0.0,0.0,2.0,0.0,0.0,0.0,1.0,11.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,11.0,0.0,35.0,0.0,1.0,0.0,3.0,0.0,5.0,13.0,3.0,27.0,7.0,0.0,0.0,1.0,7.0,0.0,16.0,12.0,8.0,2.0,4.0,10.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,4.0,26.0,0.0,40.0,34.0,3.0,10.0,18.0,8.0,8.0,1.0,9.0,26.0,9.0,3.0,10.0,20.0,13.0
20200708,0.0,0.0,3.0,0.0,10.0,0.0,0.0,25.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,23.0,0.0,45.0,0.0,3.0,0.0,5.0,1.0,4.0,22.0,2.0,21.0,4.0,0.0,10.0,2.0,9.0,38.0,24.0,24.0,9.0,6.0,6.0,8.0,7.0,5.0,9.0,3.0,4.0,5.0,5.0,1.0,3.0,8.0,2.0,42.0,3.0,48.0,37.0,9.0,26.0,35.0,11.0,5.0,3.0,16.0,56.0,14.0,1.0,10.0,31.0,10.0
20200709,1.0,0.0,1.0,1.0,4.0,0.0,2.0,21.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,23.0,0.0,77.0,0.0,2.0,1.0,1.0,2.0,2.0,20.0,6.0,16.0,3.0,0.0,4.0,2.0,8.0,10.0,26.0,39.0,18.0,7.0,8.0,12.0,3.0,0.0,10.0,3.0,0.0,3.0,5.0,4.0,4.0,6.0,3.0,44.0,1.0,40.0,38.0,1.0,20.0,16.0,10.0,6.0,3.0,18.0,45.0,17.0,0.0,6.0,29.0,8.0
20200710,1.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12.0,1.0,47.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,5.0,15.0,3.0,0.0,0.0,3.0,6.0,3.0,9.0,16.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,11.0,5.0,0.0,0.0,1.0,5.0,27.0,0.0,45.0,26.0,3.0,15.0,28.0,4.0,5.0,1.0,18.0,36.0,11.0,1.0,7.0,23.0,8.0
20200711,0.0,0.0,4.0,2.0,2.0,0.0,0.0,12.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,30.0,0.0,1.0,1.0,1.0,0.0,4.0,7.0,3.0,13.0,9.0,0.0,0.0,1.0,1.0,3.0,2.0,9.0,5.0,5.0,7.0,4.0,4.0,0.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,0.0,21.0,0.0,19.0,7.0,8.0,7.0,6.0,1.0,4.0,2.0,9.0,17.0,4.0,0.0,1.0,16.0,14.0
20200712,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,7.0,0.0,5.0,8.0,0.0,2.0,0.0,1.0,4.0,0.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,6.0,2.0,0.0,2.0,1.0,4.0,1.0,2.0,4.0,10.0,3.0,3.0,2.0,1.0
20200713,0.0,0.0,6.0,5.0,6.0,0.0,1.0,22.0,0.0,11.0,3.0,0.0,0.0,14.0,2.0,0.0,3.0,1.0,3.0,8.0,0.0,40.0,0.0,3.0,2.0,1.0,1.0,0.0,19.0,1.0,16.0,1.0,0.0,2.0,3.0,10.0,3.0,21.0,39.0,6.0,3.0,5.0,10.0,3.0,2.0,2.0,5.0,1.0,5.0,6.0,3.0,3.0,2.0,2.0,42.0,1.0,46.0,17.0,5.0,16.0,15.0,3.0,5.0,2.0,14.0,63.0,28.0,2.0,3.0,58.0,15.0
20200714,0.0,0.0,3.0,0.0,1.0,0.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,25.0,0.0,54.0,0.0,1.0,0.0,5.0,0.0,3.0,11.0,1.0,20.0,8.0,0.0,0.0,4.0,8.0,0.0,22.0,31.0,7.0,2.0,5.0,9.0,3.0,1.0,6.0,3.0,2.0,7.0,6.0,2.0,2.0,5.0,5.0,33.0,1.0,32.0,20.0,3.0,18.0,16.0,4.0,7.0,3.0,11.0,34.0,19.0,1.0,6.0,38.0,3.0
20200715,0.0,0.0,1.0,0.0,2.0,0.0,1.0,16.0,0.0,6.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,21.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,3.0,13.0,9.0,18.0,8.0,0.0,7.0,4.0,11.0,6.0,15.0,15.0,5.0,6.0,3.0,10.0,5.0,1.0,3.0,6.0,2.0,1.0,8.0,0.0,2.0,1.0,3.0,24.0,1.0,56.0,26.0,1.0,19.0,23.0,9.0,5.0,1.0,8.0,25.0,14.0,2.0,8.0,35.0,14.0
20200716,0.0,0.0,0.0,1.0,4.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,16.0,0.0,43.0,0.0,1.0,0.0,0.0,1.0,2.0,14.0,3.0,3.0,1.0,0.0,1.0,0.0,8.0,4.0,14.0,27.0,7.0,0.0,6.0,7.0,6.0,3.0,5.0,6.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,14.0,3.0,30.0,16.0,0.0,8.0,14.0,4.0,38.0,4.0,11.0,22.0,11.0,2.0,7.0,20.0,7.0
20200717,1.0,0.0,3.0,0.0,3.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,11.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,2.0,7.0,0.0,14.0,0.0,15.0,7.0,3.0,1.0,4.0,3.0,14.0,2.0,4.0,22.0,5.0,1.0,0.0,13.0,10.0
20200718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,20.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,19.0,5.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,17.0,0.0,21.0,10.0,1.0,10.0,3.0,4.0,1.0,2.0,2.0,19.0,8.0,0.0,4.0,16.0,1.0
20200719,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,12.0,4.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,10.0,7.0,0.0,2.0,5.0,2.0,1.0,3.0,7.0,7.0,6.0,1.0,2.0,5.0,3.0
20200720,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,12.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,6.0,2.0,0.0,3.0,0.0,3.0,1.0,4.0,11.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,2.0,8.0,0.0,9.0,2.0,3.0,1.0,8.0,3.0,1.0,2.0,6.0,10.0,2.0,2.0,2.0,8.0,15.0
20200721,0.0,0.0,2.0,1.0,3.0,0.0,2.0,18.0,0.0,9.0,3.0,1.0,0.0,3.0,6.0,0.0,0.0,2.0,3.0,23.0,0.0,56.0,0.0,0.0,1.0,3.0,2.0,7.0,9.0,8.0,16.0,6.0,0.0,3.0,1.0,6.0,0.0,20.0,19.0,2.0,4.0,17.0,14.0,4.0,0.0,5.0,5.0,4.0,8.0,4.0,0.0,1.0,11.0,0.0,22.0,0.0,35.0,18.0,6.0,13.0,17.0,8.0,6.0,3.0,12.0,38.0,10.0,3.0,8.0,42.0,11.0
20200722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,13.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,6.0,13.0,7.0,0.0,2.0,1.0,3.0,3.0,17.0,14.0,4.0,2.0,5.0,8.0,0.0,2.0,5.0,1.0,0.0,7.0,2.0,3.0,0.0,3.0,1.0,21.0,1.0,16.0,13.0,1.0,11.0,15.0,4.0,0.0,1.0,14.0,14.0,11.0,1.0,4.0,20.0,5.0
20200723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,4.0,9.0,7.0,15.0,8.0,0.0,1.0,0.0,1.0,1.0,8.0,3.0,5.0,1.0,4.0,2.0,1.0,0.0,6.0,1.0,0.0,3.0,4.0,2.0,1.0,2.0,0.0,15.0,0.0,18.0,12.0,2.0,5.0,8.0,2.0,0.0,6.0,4.0,18.0,4.0,0.0,2.0,6.0,7.0
20200724,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,4.0,0.0,2.0,1.0,2.0,6.0,12.0,14.0,4.0,1.0,2.0,6.0,0.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,15.0,0.0,24.0,7.0,1.0,6.0,7.0,5.0,1.0,4.0,7.0,22.0,15.0,1.0,1.0,15.0,8.0
20200725,0.0,0.0,2.0,0.0,3.0,0.0,0.0,8.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,15.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,3.0,5.0,2.0,0.0,1.0,4.0,6.0,1.0,5.0,14.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,13.0,0.0,10.0,6.0,0.0,9.0,6.0,2.0,1.0,0.0,2.0,20.0,9.0,1.0,1.0,13.0,3.0
20200726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,6.0,1.0
